MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,Matc,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54486,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9577,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86258600,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54484,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9577,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8625A260,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54754,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9614,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8623CCB0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX55137,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9585,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862C1920,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54951,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9585,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86235E60,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54748,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9595,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86239DA0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX54300,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9612,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86251800,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX53097,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86251480,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX51263,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9627,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86245D80,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX56775,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9595,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862810A0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX57311,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9609,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8628C1E0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX57679,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9611,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862BFA70,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX57425,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9606,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8629F010,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX57044,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9595,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86289140,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX56547,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8627C6D0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX58777,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9589,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86299B50,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX58687,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9589,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86298200,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX58320,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862A8470,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX59593,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9627,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862C7B40,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX61664,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862C78E0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX59992,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9587,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86292DC0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX59361,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9577,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862CC280,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX58319,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9610,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C8628CE60,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX5584,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9627,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86578DB0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX62214,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9605,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86260F00,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX62077,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C86261DA0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63078,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9608,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862EF840,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63302,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9614,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862DAC30,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63285,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9588,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862D2CF0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63009,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9627,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862D8850,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX62001,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9591,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862E3110,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX64009,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9608,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862B99E0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63998,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9610,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862D8F50,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX63917,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9615,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862B3820,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX64232,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9606,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862F54F0,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX64734,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9584,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862BCA00,1/1/2026
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,0,1,0,1,0,0,PCS,ELECTRONICS,,V202206002,GX INDIA PRIVATE LIMITED,GRN/2025/3010,ASN/2025/331,2026-01-20T14:29:50,,WM-02,,,,GE/2025/329,GX/NRGP/3816,2026-01-17T00:00:00,,Closed,,Udit Kumar,Pradeep,,,,GX/NRGP/3816,GX64523,#N/A,,0,,2026-01-17T00:00:00,PO/2025/230,2200,PR/2025/14,Warehouse,,1,,,,,,,0,0,DEL_CX9630,0,0,0,0,ONT,,,,,"Fourth Floor, Unit No 401, Genexis India Private Limited, JMD Regent Plaza, MG Road",Gate Entry,200C862F6D80,1/1/2026
